Ticker,Name,Sector,Asset Class,As of Date,Market Value,Weight (%),Notional Value,Shares,Par Value,Price,Location,Exchange,Currency,Duration,FX Rate,Maturity,Coupon (%),Market Currency,Effective Date
PPLCN,PEMBINA PIPELINE CORP MTN,Energy,Fixed Income,2024/4/30,"1,614,001.58",0.02,"1,614,001.58","1,849,000.00","1,849,000.00",85.99,Canada,-,CAD,13.01,1,21-Jan-47,4.74,CAD,20-Jan-17
ETRHWY,407 INTERNATIONAL INC.,Infrastructure,Fixed Income,2024/4/30,"1,612,546.63",0.02,"1,612,546.63","1,691,000.00","1,691,000.00",94.18,Canada,-,CAD,2.82,1,4-May-27,2.43,CAD,4-Nov-16
EMACN,EMERA INCORPORATED RegS,Infrastructure,Fixed Income,2024/4/30,"1,609,613.38",0.02,"1,609,613.38","1,611,000.00","1,611,000.00",97.64,Canada,-,CAD,5.01,1,2-May-30,4.84,CAD,2-May-23
NF,NEWFOUNDLAND AND LABRADOR PROVINCE,Provincial,Fixed Income,2024/4/30,"1,605,347.95",0.02,"1,605,347.95","1,754,000.00","1,754,000.00",91.01,Canada,-,CAD,2.96,1,2-Jun-27,1.25,CAD,9-Dec-20
KEYCN,KEYERA CORP,Energy,Fixed Income,2024/4/30,"1,600,109.40",0.02,"1,600,109.40","1,644,000.00","1,644,000.00",95.92,Canada,-,CAD,3.71,1,21-Jun-28,3.93,CAD,19-Jun-18
ARXCN,ARC RESOURCES LTD,Energy,Fixed Income,2024/4/30,"1,597,207.73",0.02,"1,597,207.73","1,772,000.00","1,772,000.00",89.65,Canada,-,CAD,5.97,1,10-Mar-31,3.46,CAD,10-Mar-21
GEICN,GIBSON ENERGY INC MTN,Energy,Fixed Income,2024/4/30,"1,596,747.48",0.02,"1,596,747.48","1,706,000.00","1,706,000.00",93.16,Canada,-,CAD,4.81,1,17-Sep-29,3.6,CAD,17-Sep-19
NWRWPT,NORTH WEST REDWATER PARTNERSHIP,Energy,Fixed Income,2024/4/30,"1,594,434.76",0.02,"1,594,434.76","1,646,000.00","1,646,000.00",96.81,Canada,-,CAD,1.89,1,24-Apr-26,3.2,CAD,24-Jul-15
TRPCN,TRANSCANADA PIPELINES LIMITED MTN,Energy,Fixed Income,2024/4/30,"1,593,634.11",0.02,"1,593,634.11","1,284,000.00","1,284,000.00",122.5,Canada,-,CAD,9.23,1,17-Feb-39,8.05,CAD,17-Feb-09
BRUPOW,BRUCE POWER LP RegS,Energy,Fixed Income,2024/4/30,"1,587,973.01",0.02,"1,587,973.01","1,571,000.00","1,571,000.00",99.29,Canada,-,CAD,6.55,1,21-Dec-32,4.99,CAD,23-Mar-23
HYNMTR,HYUNDAI CAPITAL CANADA INC,Financials,Fixed Income,2024/4/30,"1,585,518.90",0.02,"1,585,518.90","1,652,000.00","1,652,000.00",95.33,Canada,-,CAD,2.63,1,16-Feb-27,3.2,CAD,15-Feb-22
ALACN,ALTAGAS LTD MTN,Energy,Fixed Income,2024/4/30,"1,582,798.02",0.02,"1,582,798.02","1,607,000.00","1,607,000.00",98.23,Canada,-,CAD,1.81,1,7-Apr-26,4.12,CAD,7-Apr-16
BCMFA,MUNICIPAL FINANCE AUTHORITY OF BRI,Municipal,Fixed Income,2024/4/30,"1,582,636.98",0.02,"1,582,636.98","1,684,000.00","1,684,000.00",93.53,Canada,-,CAD,2.09,1,30-Jun-26,1.35,CAD,28-May-21
SUCN,SUNCOR ENERGY INC MTN,Energy,Fixed Income,2024/4/30,"1,580,680.13",0.02,"1,580,680.13","2,018,000.00","2,018,000.00",77.71,Canada,-,CAD,15.01,1,4-Mar-51,3.95,CAD,4-Mar-21
YORKMU,YORK REGIONAL MUNICIPALITY OF,Municipal,Fixed Income,2024/4/30,"1,577,998.88",0.02,"1,577,998.88","1,620,000.00","1,620,000.00",95.4,Canada,-,CAD,7.96,1,1-May-34,4.05,CAD,1-May-14
RCICN,ROGERS COMMUNICATIONS INC,Communication,Fixed Income,2024/4/30,"1,575,700.09",0.02,"1,575,700.09","1,700,000.00","1,700,000.00",91.4,Canada,-,CAD,4.98,1,10-Dec-29,3.3,CAD,9-Dec-19
TCN,TELUS CORPORATION,Communication,Fixed Income,2024/4/30,"1,574,712.96",0.02,"1,574,712.96","1,570,000.00","1,570,000.00",99.31,Canada,-,CAD,4.05,1,15-Dec-28,4.8,CAD,15-Feb-24
MNTRL,CITY OF MONTREAL,Municipal,Fixed Income,2024/4/30,"1,573,639.56",0.02,"1,573,639.56","1,370,000.00","1,370,000.00",112.38,Canada,-,CAD,11.62,1,1-Jun-43,6,CAD,2-Jun-03
F,FORD CREDIT CANADA CO RegS,Financials,Fixed Income,2024/4/30,"1,571,010.93",0.02,"1,571,010.93","1,550,000.00","1,550,000.00",100.27,United States,-,CAD,4.84,1,20-Feb-30,5.67,CAD,20-Feb-24
MNTRL,MONTREAL CITY OF,Municipal,Fixed Income,2024/4/30,"1,568,805.04",0.02,"1,568,805.04","1,732,000.00","1,732,000.00",90.2,Canada,-,CAD,4.93,1,1-Sep-29,2.3,CAD,19-Sep-19
CUCN,CU INC MTN,Energy,Fixed Income,2024/4/30,"1,567,408.67",0.02,"1,567,408.67","1,856,000.00","1,856,000.00",82.77,Canada,-,CAD,14.07,1,19-Nov-46,3.76,CAD,17-Nov-16
CAAIAU,CALGARY AIRPORT AUTHORITY,Infrastructure,Fixed Income,2024/4/30,"1,566,404.53",0.02,"1,566,404.53","1,886,000.00","1,886,000.00",82.85,Canada,-,CAD,9.9,1,7-Oct-36,3.2,CAD,7-Oct-21
PEEL,PEEL REGIONAL MUNICIPALITY OF,Municipal,Fixed Income,2024/4/30,"1,566,195.37",0.02,"1,566,195.37","1,512,000.00","1,512,000.00",101.87,Canada,-,CAD,10.88,1,29-Jun-40,5.1,CAD,29-Jun-10
ALBPOW,ALBERTA POWERLINE LP,Infrastructure,Fixed Income,2024/4/30,"1,563,750.81",0.02,"1,563,750.81","1,850,238.00","1,850,238.00",83.85,Canada,-,CAD,12.6,1,1-Mar-54,4.07,CAD,2-Oct-17
NWRWPT,NORTH WEST REDWATER PARTNERSHIP RegS,Energy,Fixed Income,2024/4/30,"1,562,532.80",0.02,"1,562,532.80","1,663,000.00","1,663,000.00",93.13,Canada,-,CAD,2.46,1,1-Dec-26,2,CAD,30-Jun-21
ETRHWY,407 INTERNATIONAL INC. MTN,Infrastructure,Fixed Income,2024/4/30,"1,558,200.51",0.02,"1,558,200.51","1,899,000.00","1,899,000.00",80.47,Canada,-,CAD,14.39,1,21-May-47,3.6,CAD,19-May-16
MNTRL,MONTREAL (VILLE DE),Municipal,Fixed Income,2024/4/30,"1,558,115.92",0.02,"1,558,115.92","1,824,000.00","1,824,000.00",84.12,Canada,-,CAD,9.92,1,1-Dec-36,3.15,CAD,12-Jun-17
AQNCN,ALGONQUIN POWER CO,Energy,Fixed Income,2024/4/30,"1,557,206.68",0.02,"1,557,206.68","1,804,000.00","1,804,000.00",85.49,Canada,-,CAD,6.32,1,15-Jul-31,2.85,CAD,9-Apr-21
RCICN,ROGERS COMMUNICATIONS INC RegS,Communication,Fixed Income,2024/4/30,"1,556,763.92",0.02,"1,556,763.92","1,497,000.00","1,497,000.00",103.36,Canada,-,CAD,5.25,1,21-Sep-30,5.8,CAD,21-Sep-23
CAN,CANADA (GOVERNMENT OF),Federal,Fixed Income,2024/4/30,"1,554,198.10",0.02,"1,554,198.10","1,582,200.00","1,582,200.00",97.64,Canada,-,CAD,3.09,1,24-Aug-27,3.25,CAD,2-Dec-22
NACN,NATIONAL BANK OF CANADA,Financials,Fixed Income,2024/4/30,"1,552,086.85",0.02,"1,552,086.85","1,548,000.00","1,548,000.00",99.68,Canada,-,CAD,1.76,1,18-Mar-27,4.98,CAD,18-Mar-24
IBRD,INTERNATIONAL BANK FOR RECONSTRUCT,Federal,Fixed Income,2024/4/30,"1,552,044.73",0.02,"1,552,044.73","1,662,000.00","1,662,000.00",93.06,Supranational,-,CAD,2.15,1,22-Jul-26,1.2,CAD,22-Jul-21
CHPUCN,CHOICE PROPERTIES REAL ESTATE INVE,Real Estate,Fixed Income,2024/4/30,"1,550,244.69",0.02,"1,550,244.69","1,630,000.00","1,630,000.00",93.85,Canada,-,CAD,2.85,1,21-May-27,2.85,CAD,21-May-20
IBRD,INTERNATIONAL BANK FOR RECONSTRUCT,Federal,Fixed Income,2024/4/30,"1,550,617.31",0.02,"1,550,617.31","1,735,000.00","1,735,000.00",89.29,Supranational,-,CAD,3.3,1,28-Sep-27,0.88,CAD,28-Sep-20
LCN,LOBLAW COMPANIES LTD,Industrials,Fixed Income,2024/4/30,"1,550,081.07",0.02,"1,550,081.07","1,550,000.00","1,550,000.00",99.3,Canada,-,CAD,14.55,1,13-Sep-52,5.34,CAD,13-Sep-22
BAMREP,BROOKFIELD RENEWABLE PARTNERS ULC MTN RegS,Energy,Fixed Income,2024/4/30,"1,548,677.96",0.02,"1,548,677.96","1,555,000.00","1,555,000.00",99.56,Canada,-,CAD,7.38,1,28-Oct-33,5.29,CAD,29-Mar-23
ENBGAS,ENBRIDGE GAS INC,Energy,Fixed Income,2024/4/30,"1,546,966.37",0.02,"1,546,966.37","1,948,000.00","1,948,000.00",79.12,Canada,-,CAD,15.46,1,1-Apr-50,3.65,CAD,1-Apr-20
HNDA,HONDA CANADA FINANCE INC,Financials,Fixed Income,2024/4/30,"1,546,486.89",0.02,"1,546,486.89","1,550,000.00","1,550,000.00",98.27,Canada,-,CAD,1.01,1,23-May-25,3.44,CAD,23-May-18
HRUCN,H&R REAL ESTATE INVESTMENT TRUST,Real Estate,Fixed Income,2024/4/30,"1,544,813.17",0.02,"1,544,813.17","1,665,000.00","1,665,000.00",92.27,Canada,-,CAD,2.65,1,19-Feb-27,2.63,CAD,19-Feb-21
NACN,NATIONAL BANK OF CANADA,Financials,Fixed Income,2024/4/30,"1,544,731.51",0.02,"1,544,731.51","1,515,000.00","1,515,000.00",99.99,Canada,-,CAD,2.38,1,7-Dec-26,4.97,CAD,7-Dec-23
GM,GENERAL MOTORS FINANCIAL OF CANADA,Financials,Fixed Income,2024/4/30,"1,540,309.21",0.02,"1,540,309.21","1,643,000.00","1,643,000.00",93.68,Canada,-,CAD,1.89,1,15-Apr-26,1.75,CAD,15-Jan-21
VANAIR,VANCOUVER AIRPORT AUTHORITY,Infrastructure,Fixed Income,2024/4/30,"1,539,024.76",0.02,"1,539,024.76","1,761,000.00","1,761,000.00",85.58,Canada,-,CAD,13.66,1,10-Nov-45,3.86,CAD,10-Nov-15
TRNT,TORONTO (CITY OF),Municipal,Fixed Income,2024/4/30,"1,538,856.12",0.02,"1,538,856.12","1,711,000.00","1,711,000.00",88.5,Canada,-,CAD,9.47,1,2-Jun-36,3.5,CAD,8-Apr-16
FTSCN,FORTIS INC,Infrastructure,Fixed Income,2024/4/30,"1,537,618.41",0.02,"1,537,618.41","1,669,000.00","1,669,000.00",91.13,Canada,-,CAD,3.77,1,15-May-28,2.18,CAD,14-May-21
IPLCN,INTER PIPELINE LTD MTN,Energy,Fixed Income,2024/4/30,"1,538,087.50",0.02,"1,538,087.50","1,587,000.00","1,587,000.00",95.62,Canada,-,CAD,2.45,1,16-Dec-26,3.48,CAD,16-Dec-16
VTR,VENTAS CANADA FINANCE LTD,Real Estate,Fixed Income,2024/4/30,"1,536,586.33",0.02,"1,536,586.33","1,638,000.00","1,638,000.00",93.02,United States,-,CAD,2.53,1,4-Jan-27,2.45,CAD,1-Dec-21
VW,VW CREDIT CANADA INC RegS,Financials,Fixed Income,2024/4/30,"1,531,803.50",0.02,"1,531,803.50","1,485,000.00","1,485,000.00",102.51,Germany,-,CAD,3.86,1,20-Sep-28,5.73,CAD,20-Sep-23
OTTAWA,OTTAWA (CITY OF),Municipal,Fixed Income,2024/4/30,"1,527,388.02",0.02,"1,527,388.02","1,571,000.00","1,571,000.00",95.88,Canada,-,CAD,12.02,1,14-Jul-42,4.6,CAD,14-Jul-11
BCECN,BELL CANADA INC MTN,Communication,Fixed Income,2024/4/30,"1,525,606.20",0.02,"1,525,606.20","1,945,000.00","1,945,000.00",77.95,Canada,-,CAD,14.87,1,17-Mar-51,4.05,CAD,17-Mar-21
IGMCN,IGM FINANCIAL INC,Financials,Fixed Income,2024/4/30,"1,525,503.68",0.02,"1,525,503.68","1,396,000.00","1,396,000.00",106.94,Canada,-,CAD,10.41,1,10-Dec-40,6,CAD,9-Dec-10
CNRCN,CANADIAN NATIONAL RAILWAY COMPANY,Industrials,Fixed Income,2024/4/30,"1,524,782.18",0.02,"1,524,782.18","1,538,000.00","1,538,000.00",97.07,Canada,-,CAD,7.18,1,10-May-33,4.4,CAD,10-May-23
REIUCN,RIOCAN REAL ESTATE INVESTMENT TRUS,Real Estate,Fixed Income,2024/4/30,"1,522,049.71",0.02,"1,522,049.71","1,617,000.00","1,617,000.00",93.39,Canada,-,CAD,2.03,1,15-Jun-26,1.97,CAD,14-Dec-20
TERANE,TERANET HOLDINGS LP,Industrials,Fixed Income,2024/4/30,"1,519,811.76",0.02,"1,519,811.76","1,589,000.00","1,589,000.00",93.52,Canada,-,CAD,10.3,1,17-Dec-40,5.75,CAD,16-Dec-10
TRPCN,TRANSCANADA TRUST,Energy,Fixed Income,2024/4/30,"1,518,641.96",0.02,"1,518,641.96","1,768,000.00","1,768,000.00",85.25,Canada,-,CAD,5.23,1,4-Mar-81,4.2,CAD,4-Mar-21
WSPCN,WSP GLOBAL INC,Industrials,Fixed Income,2024/4/30,"1,516,567.01",0.02,"1,516,567.01","1,669,000.00","1,669,000.00",90.79,Canada,-,CAD,3.73,1,19-Apr-28,2.41,CAD,19-Apr-21
ETRHWY,407 INTERNATIONAL INC MTN,Infrastructure,Fixed Income,2024/4/30,"1,515,203.89",0.02,"1,515,203.89","1,861,000.00","1,861,000.00",80.89,Canada,-,CAD,15.13,1,8-Mar-49,3.67,CAD,6-Mar-19
ONTPOW,ONTARIO POWER GENERATION INC MTN,Energy,Fixed Income,2024/4/30,"1,515,855.52",0.02,"1,515,855.52","1,722,000.00","1,722,000.00",86.83,Canada,-,CAD,14.37,1,18-Jan-49,4.25,CAD,18-Jan-19
HYDONE,HYDRO ONE INC RegS,Infrastructure,Fixed Income,2024/4/30,"1,515,088.40",0.02,"1,515,088.40","1,565,000.00","1,565,000.00",95.74,Canada,-,CAD,7.14,1,27-Jan-33,4.16,CAD,27-Jan-23
RCICN,ROGERS COMMUNICATIONS INC,Communication,Fixed Income,2024/4/30,"1,512,877.38",0.02,"1,512,877.38","1,518,000.00","1,518,000.00",97.5,Canada,-,CAD,3.91,1,2-Nov-28,4.4,CAD,3-Apr-23
MRUCN,METRO INC MTN,Industrials,Fixed Income,2024/4/30,"1,511,552.87",0.02,"1,511,552.87","1,739,000.00","1,739,000.00",85.19,Canada,-,CAD,13.81,1,4-Dec-47,4.27,CAD,4-Dec-17
GTAAIR,GREATER TORONTO AIRPORTS AUTHORITY,Infrastructure,Fixed Income,2024/4/30,"1,510,937.42",0.02,"1,510,937.42","1,777,000.00","1,777,000.00",83.68,Canada,-,CAD,10.13,1,1-Jun-37,3.26,CAD,29-Mar-18
OMERS,OMERS REALTY CORP RegS,Real Estate,Fixed Income,2024/4/30,"1,509,922.67",0.02,"1,509,922.67","1,526,000.00","1,526,000.00",98.69,Canada,-,CAD,4.32,1,9-Apr-29,4.54,CAD,9-Mar-23
GRTCN,GRANITE REIT HOLDINGS LP,Real Estate,Fixed Income,2024/4/30,"1,501,570.13",0.02,"1,501,570.13","1,450,000.00","1,450,000.00",103.26,Canada,-,CAD,4.21,1,12-Apr-29,6.07,CAD,12-Oct-23
ALACN,ALTAGAS LTD,Energy,Fixed Income,2024/4/30,"1,500,070.78",0.02,"1,500,070.78","1,662,000.00","1,662,000.00",89.39,Canada,-,CAD,3.81,1,30-May-28,2.08,CAD,30-Nov-20
NWRWPT,NORTH WEST REDWATER PARTNERSHIP,Energy,Fixed Income,2024/4/30,"1,499,103.57",0.02,"1,499,103.57","1,861,000.00","1,861,000.00",79,Canada,-,CAD,15.37,1,1-Jun-51,3.75,CAD,30-Jun-21
CAT,CATERPILLAR FINANCIAL SERVICES LTD MTN,Financials,Fixed Income,2024/4/30,"1,498,985.09",0.02,"1,498,985.09","1,500,000.00","1,500,000.00",99.24,United States,-,CAD,2.63,1,5-Mar-27,4.51,CAD,5-Mar-24
HYDONE,HYDRO ONE INC.,Infrastructure,Fixed Income,2024/4/30,"1,498,489.16",0.02,"1,498,489.16","1,294,000.00","1,294,000.00",112.8,Canada,-,CAD,4.87,1,3-Jun-30,7.35,CAD,1-Jun-00
SLFCN,SUN LIFE FINANCIAL INC,Financials,Fixed Income,2024/4/30,"1,496,733.04",0.02,"1,496,733.04","1,692,000.00","1,692,000.00",87.05,Canada,-,CAD,6.27,1,18-Nov-36,3.15,CAD,18-Nov-21
ENBPIP,ENBRIDGE PIPELINES INC MTN,Energy,Fixed Income,2024/4/30,"1,495,595.09",0.02,"1,495,595.09","1,693,000.00","1,693,000.00",87.03,Canada,-,CAD,6.17,1,12-May-31,2.82,CAD,12-May-21
RLNCE,RELIANCE LP,Industrials,Fixed Income,2024/4/30,"1,493,867.54",0.02,"1,493,867.54","1,532,000.00","1,532,000.00",97.04,Canada,-,CAD,1.78,1,15-Mar-26,3.75,CAD,8-Apr-19
BCECN,BELL CANADA MTN,Communication,Fixed Income,2024/4/30,"1,492,298.70",0.02,"1,492,298.70","1,751,000.00","1,751,000.00",84.46,Canada,-,CAD,13.42,1,27-Feb-47,4.45,CAD,27-Feb-17
TERANE,TERANET HOLDINGS LP,Industrials,Fixed Income,2024/4/30,"1,490,737.71",0.02,"1,490,737.71","1,616,000.00","1,616,000.00",91.57,Canada,-,CAD,4.32,1,23-Feb-29,3.72,CAD,23-Feb-22
BCECN,BELL CANADA 144A,Communication,Fixed Income,2024/4/30,"1,489,539.08",0.02,"1,489,539.08","1,411,000.00","1,411,000.00",104.81,Canada,-,CAD,7.98,1,16-Mar-35,6.1,CAD,16-Mar-04
CUCN,CU INC MTN,Energy,Fixed Income,2024/4/30,"1,486,645.99",0.02,"1,486,645.99","1,836,000.00","1,836,000.00",79.42,Canada,-,CAD,14.61,1,22-Nov-47,3.55,CAD,22-Nov-17
IFC,INTERNATIONAL FINANCE CORP,Federal,Fixed Income,2024/4/30,"1,487,100.36",0.02,"1,487,100.36","1,582,000.00","1,582,000.00",93.53,Supranational,-,CAD,2.62,1,28-Jan-27,1.85,CAD,28-Jan-22
CCACN,COGECO COMMUNICATIONS INC,Communication,Fixed Income,2024/4/30,"1,485,687.06",0.02,"1,485,687.06","1,735,000.00","1,735,000.00",85.31,Canada,-,CAD,6.47,1,22-Sep-31,2.99,CAD,20-Sep-21
ETRHWY,407 INTERNATIONAL INC. MTN,Infrastructure,Fixed Income,2024/4/30,"1,483,698.36",0.02,"1,483,698.36","1,731,000.00","1,731,000.00",83.92,Canada,-,CAD,13.81,1,11-May-46,3.83,CAD,11-May-15
Q,QUEBEC (PROVINCE OF),Provincial,Fixed Income,2024/4/30,"1,476,463.56",0.02,"1,476,463.56","1,436,000.00","1,436,000.00",100.6,Canada,-,CAD,1.03,1,1-Jun-25,5.35,CAD,8-Dec-04
NBRNS,NEW BRUNSWICK (PROVINCE OF),Provincial,Fixed Income,2024/4/30,"1,473,587.57",0.02,"1,473,587.57","2,050,000.00","2,050,000.00",71.28,Canada,-,CAD,17.27,1,14-Aug-52,2.9,CAD,24-Nov-21
HYDONE,HYDRO ONE INC MTN,Infrastructure,Fixed Income,2024/4/30,"1,472,023.91",0.02,"1,472,023.91","1,671,000.00","1,671,000.00",87.73,Canada,-,CAD,5.36,1,28-Feb-30,2.16,CAD,28-Feb-20
GLCRTR_20-1-SR,GLCRTR_20-1 SR,Securitized,Fixed Income,2024/4/30,"1,470,469.51",0.02,"1,470,469.51","1,544,000.00","1,544,000.00",95.09,Canada,-,CAD,1.35,1,22-Sep-25,1.39,CAD,25-Sep-20
MRUCN,METRO INC MTN,Industrials,Fixed Income,2024/4/30,"1,469,552.65",0.02,"1,469,552.65","1,517,000.00","1,517,000.00",95.52,Canada,-,CAD,3.29,1,6-Dec-27,3.39,CAD,4-Dec-17
NS,NOVA SCOTIA (PROVINCE OF),Provincial,Fixed Income,2024/4/30,"1,468,933.70",0.02,"1,468,933.70","1,317,000.00","1,317,000.00",109.14,Canada,-,CAD,7,1,1-Jun-33,5.8,CAD,12-Sep-03
CUCN,CU INC MTN,Energy,Fixed Income,2024/4/30,"1,466,119.67",0.02,"1,466,119.67","1,711,000.00","1,711,000.00",85.16,Canada,-,CAD,12.61,1,10-Sep-42,3.81,CAD,10-Sep-12
ARXCN,ARC RESOURCES LTD,Energy,Fixed Income,2024/4/30,"1,464,939.52",0.02,"1,464,939.52","1,534,000.00","1,534,000.00",95.17,Canada,-,CAD,1.78,1,10-Mar-26,2.35,CAD,10-Mar-21
ENBCN,ENBRIDGE INC MTN,Energy,Fixed Income,2024/4/30,"1,462,610.09",0.02,"1,462,610.09","1,754,000.00","1,754,000.00",82.66,Canada,-,CAD,12,1,27-Aug-42,4.24,CAD,27-Aug-12
MFCCN,MANULIFE BANK OF CANADA,Financials,Fixed Income,2024/4/30,"1,460,565.55",0.02,"1,460,565.55","1,551,000.00","1,551,000.00",93.93,Canada,-,CAD,1.77,1,26-Feb-26,1.34,CAD,26-Feb-21
MNTRL,MONTREAL (VILLE DE),Municipal,Fixed Income,2024/4/30,"1,459,792.04",0.02,"1,459,792.04","1,487,000.00","1,487,000.00",97.68,Canada,-,CAD,1.28,1,1-Sep-25,3,CAD,2-Nov-15
DE,JOHN DEERE FINANCIAL INC MTN,Financials,Fixed Income,2024/4/30,"1,457,143.09",0.02,"1,457,143.09","1,455,000.00","1,455,000.00",98.83,United States,-,CAD,2.51,1,20-Jan-27,4.36,CAD,11-Jan-24
SOUCOA,SOUTH COAST BRITISH COLUMBIA TRANS,Municipal,Fixed Income,2024/4/30,"1,454,931.54",0.02,"1,454,931.54","1,694,000.00","1,694,000.00",85.37,Canada,-,CAD,5.73,1,3-Jul-30,1.6,CAD,3-Jul-20
BIP,BROOKFIELD INFRASTRUCTURE FINANCE MTN,Infrastructure,Fixed Income,2024/4/30,"1,452,531.40",0.02,"1,452,531.40","1,740,000.00","1,740,000.00",83.01,Canada,-,CAD,7.2,1,1-Sep-32,2.86,CAD,1-Sep-20
TCN,TELUS CORPORATION,Communication,Fixed Income,2024/4/30,"1,452,565.57",0.02,"1,452,565.57","1,669,000.00","1,669,000.00",86.32,Canada,-,CAD,13.51,1,6-Mar-48,4.7,CAD,6-Mar-17
IFC,INTERNATIONAL FINANCE CORP MTN,Federal,Fixed Income,2024/4/30,"1,450,636.72",0.02,"1,450,636.72","1,532,000.00","1,532,000.00",94.61,Supranational,-,CAD,1.34,1,16-Sep-25,0.63,CAD,16-Sep-20
CIXCN,CI FINANCIAL CORP,Financials,Fixed Income,2024/4/30,"1,448,235.68",0.02,"1,448,235.68","1,391,000.00","1,391,000.00",101.24,Canada,-,CAD,1.46,1,2-Dec-25,7,CAD,2-Dec-22
ENBGAS,ENBRIDGE GAS INC MTN,Energy,Fixed Income,2024/4/30,"1,448,029.94",0.02,"1,448,029.94","1,608,000.00","1,608,000.00",88.32,Canada,-,CAD,12.8,1,2-Jun-44,4.2,CAD,2-Jun-14
HYDONE,HYDRO ONE INC. MTN,Infrastructure,Fixed Income,2024/4/30,"1,445,517.42",0.02,"1,445,517.42","1,291,000.00","1,291,000.00",110.4,Canada,-,CAD,7.31,1,31-Jan-34,6.35,CAD,31-Jan-03
OMERS,OMERS REALTY CORP RegS,Real Estate,Fixed Income,2024/4/30,"1,445,765.61",0.02,"1,445,765.61","1,430,000.00","1,430,000.00",99.99,Canada,-,CAD,5.63,1,10-Feb-31,4.96,CAD,8-Feb-24
BCMFA,MUNICIPAL FINANCE AUTHORITY OF BRI,Municipal,Fixed Income,2024/4/30,"1,445,135.58",0.02,"1,445,135.58","1,484,000.00","1,484,000.00",97.18,Canada,-,CAD,1.37,1,2-Oct-25,2.65,CAD,2-Oct-15
CP,CANADIAN PACIFIC RAILWAY CO MTN,Industrials,Fixed Income,2024/4/30,"1,443,531.84",0.02,"1,443,531.84","1,239,000.00","1,239,000.00",113.59,Canada,-,CAD,9.98,1,17-Nov-39,6.45,CAD,17-Nov-09
GM,GENERAL MOTORS FINANCIAL OF CANADA,Financials,Fixed Income,2024/4/30,"1,443,412.68",0.02,"1,443,412.68","1,512,000.00","1,512,000.00",94.76,United States,-,CAD,2.61,1,8-Feb-27,3.15,CAD,8-Feb-22
MNTRL,MONTREAL CITY OF,Municipal,Fixed Income,2024/4/30,"1,441,814.67",0.02,"1,441,814.67","1,460,000.00","1,460,000.00",96.81,Canada,-,CAD,11.63,1,1-Dec-41,4.7,CAD,30-Jun-22
DIRUCN,DREAM INDUSTRIAL REAL ESTATE INVES,Real Estate,Fixed Income,2024/4/30,"1,441,143.74",0.02,"1,441,143.74","1,515,000.00","1,515,000.00",94.53,Canada,-,CAD,1.58,1,22-Dec-25,1.66,CAD,22-Dec-20
AQNCN,ALGONQUIN POWER CO,Energy,Fixed Income,2024/4/30,"1,440,395.44",0.02,"1,440,395.44","1,475,000.00","1,475,000.00",96.84,Canada,-,CAD,2.58,1,17-Feb-27,4.09,CAD,17-Jan-17
TRNT,TORONTO (CITY OF),Municipal,Fixed Income,2024/4/30,"1,439,446.51",0.02,"1,439,446.51","1,515,000.00","1,515,000.00",93.35,Canada,-,CAD,12.26,1,14-Dec-42,4.4,CAD,14-Dec-22
EQBCN,EQUITABLE BANK (CANADA),Financials,Fixed Income,2024/4/30,"1,438,855.93",0.02,"1,438,855.93","1,484,000.00","1,484,000.00",96.42,Canada,-,CAD,1.75,1,2-Mar-26,3.36,CAD,28-Feb-22
MNTRL,MONTREAL (VILLE DE),Municipal,Fixed Income,2024/4/30,"1,436,490.37",0.02,"1,436,490.37","1,489,000.00","1,489,000.00",96.02,Canada,-,CAD,2.22,1,1-Sep-26,2.75,CAD,6-Jun-16
CTLONE,CENTRAL 1 CREDIT UNION MTN,Financials,Fixed Income,2024/4/30,"1,436,056.41",0.02,"1,436,056.41","1,430,000.00","1,430,000.00",99.95,Canada,-,CAD,1.35,1,29-Sep-25,5.42,CAD,29-Sep-22
CNRCN,CANADIAN NATIONAL RAILWAY COMPANY,Industrials,Fixed Income,2024/4/30,"1,434,757.37",0.02,"1,434,757.37","1,785,000.00","1,785,000.00",79.49,Canada,-,CAD,14.9,1,31-Jul-48,3.6,CAD,31-Jul-18
IGMCN,IGM FINANCIAL INC,Financials,Fixed Income,2024/4/30,"1,433,672.49",0.02,"1,433,672.49","1,372,000.00","1,372,000.00",102.18,Canada,-,CAD,14.53,1,26-May-53,5.43,CAD,26-May-23
AQNCN,ALGONQUIN POWER CO,Energy,Fixed Income,2024/4/30,"1,431,073.53",0.02,"1,431,073.53","1,456,000.00","1,456,000.00",97.13,Canada,-,CAD,4.14,1,29-Jan-29,4.6,CAD,29-Jan-19
CAN,CANADA (GOVERNMENT OF),Federal,Fixed Income,2024/4/30,"1,430,333.60",0.02,"1,430,333.60","1,321,000.00","1,321,000.00",104.55,Canada,-,CAD,1,1,1-Jun-25,9,CAD,2-Aug-94
FTTCN,FINNING INTERNATIONAL INC RegS,Industrials,Fixed Income,2024/4/30,"1,429,857.71",0.02,"1,429,857.71","1,425,000.00","1,425,000.00",99.33,Canada,-,CAD,4.19,1,13-Feb-29,4.78,CAD,13-Feb-24
BCIMCR,BCIMC REALTY CORP,Real Estate,Fixed Income,2024/4/30,"1,429,198.16",0.02,"1,429,198.16","1,499,000.00","1,499,000.00",95.1,Canada,-,CAD,2.75,1,31-Mar-27,3,CAD,31-Mar-17
