Ticker,Name,Sector,Asset Class,As of Date,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
NG,NOVAGOLD RESOURCES INC,Materials,Equity,2024/8/30,"5,337,913.56",0.04,"5,337,913.56","934,836.00",5.71,Canada,Toronto Stock Exchange,CAD,1,CAD
BBU.UN,BROOKFIELD BUSINESS PARTNERS UNITS,Industrials,Equity,2024/8/30,"5,236,577.91",0.04,"5,236,577.91","187,893.00",27.87,Canada,Toronto Stock Exchange,CAD,1,CAD
JWEL,JAMIESON WELLNESS INC,Consumer Staples,Equity,2024/8/30,"5,027,342.64",0.04,"5,027,342.64","161,547.00",31.12,Canada,Toronto Stock Exchange,CAD,1,CAD
ENGH,ENGHOUSE SYSTEMS LTD,Information Technology,Equity,2024/8/30,"4,903,104.31",0.04,"4,903,104.31","166,829.00",29.39,Canada,Toronto Stock Exchange,CAD,1,CAD
OLA,ORLA MINING LTD,Materials,Equity,2024/8/30,"4,738,079.92",0.04,"4,738,079.92","834,169.00",5.68,Canada,Toronto Stock Exchange,CAD,1,CAD
BDGI,BADGER INFRASTRUCTURE SOLUTIONS LT,Industrials,Equity,2024/8/30,"4,731,477.94",0.04,"4,731,477.94","131,503.00",35.98,Canada,Toronto Stock Exchange,CAD,1,CAD
TCL.A,TRANSCONTINENTAL SUB VOTING INC CL,Materials,Equity,2024/8/30,"4,691,394.64",0.04,"4,691,394.64","279,416.00",16.79,Canada,Toronto Stock Exchange,CAD,1,CAD
MTL,MULLEN GROUP LTD,Industrials,Equity,2024/8/30,"4,545,203.88",0.04,"4,545,203.88","318,738.00",14.26,Canada,Toronto Stock Exchange,CAD,1,CAD
ZZZ,SLEEP COUNTRY CANADA HOLDINGS INC,Consumer Discretionary,Equity,2024/8/30,"4,491,673.54",0.03,"4,491,673.54","129,034.00",34.81,Canada,Toronto Stock Exchange,CAD,1,CAD
SVI,STORAGEVAULT CANADA INC,Real Estate,Equity,2024/8/30,"4,435,255.00",0.03,"4,435,255.00","916,375.00",4.84,Canada,Toronto Stock Exchange,CAD,1,CAD
SII,SPROTT INC,Financials,Equity,2024/8/30,"4,425,650.19",0.03,"4,425,650.19","80,481.00",54.99,Canada,Toronto Stock Exchange,CAD,1,CAD
TOY,SPIN MASTER SUBORDINATE VOTING COR,Consumer Discretionary,Equity,2024/8/30,"4,388,889.09",0.03,"4,388,889.09","135,921.00",32.29,Canada,Toronto Stock Exchange,CAD,1,CAD
PSI,PASON SYSTEMS INC,Energy,Equity,2024/8/30,"4,347,792.99",0.03,"4,347,792.99","303,829.00",14.31,Canada,Toronto Stock Exchange,CAD,1,CAD
SIA,SIENNA SENIOR LIVING INC,Health Care,Equity,2024/8/30,"4,317,431.20",0.03,"4,317,431.20","278,185.00",15.52,Canada,Toronto Stock Exchange,CAD,1,CAD
LB,LAURENTIAN BANK OF CANADA,Financials,Equity,2024/8/30,"4,315,148.09",0.03,"4,315,148.09","167,189.00",25.81,Canada,Toronto Stock Exchange,CAD,1,CAD
CRT.UN,CT REIT UNITS TRUST,Real Estate,Equity,2024/8/30,"4,307,747.40",0.03,"4,307,747.40","279,180.00",15.43,Canada,Toronto Stock Exchange,CAD,1,CAD
NWH.UN,NORTHWEST HEALTHCARE PROPERTIES UN,Real Estate,Equity,2024/8/30,"4,194,983.91",0.03,"4,194,983.91","827,413.00",5.07,Canada,Toronto Stock Exchange,CAD,1,CAD
EFR,ENERGY FUELS INC,Energy,Equity,2024/8/30,"4,157,940.00",0.03,"4,157,940.00","634,800.00",6.55,Canada,Toronto Stock Exchange,CAD,1,CAD
PET,PET VALU HOLDINGS LTD,Consumer Discretionary,Equity,2024/8/30,"4,049,591.14",0.03,"4,049,591.14","166,103.00",24.38,Canada,Toronto Stock Exchange,CAD,1,CAD
MATR,MATTR CORP,Energy,Equity,2024/8/30,"4,009,813.98",0.03,"4,009,813.98","256,546.00",15.63,Canada,Toronto Stock Exchange,CAD,1,CAD
KEL,KELT EXPLORATION LTD,Energy,Equity,2024/8/30,"3,881,030.40",0.03,"3,881,030.40","621,960.00",6.24,Canada,Toronto Stock Exchange,CAD,1,CAD
MTY,MTY FOOD GROUP INC,Consumer Discretionary,Equity,2024/8/30,"3,404,318.45",0.03,"3,404,318.45","79,115.00",43.03,Canada,Toronto Stock Exchange,CAD,1,CAD
IFP,INTERFOR CORP,Materials,Equity,2024/8/30,"3,335,941.90",0.03,"3,335,941.90","199,757.00",16.7,Canada,Toronto Stock Exchange,CAD,1,CAD
WTE,WESTSHORE TERMINALS INVESTMENT COR,Industrials,Equity,2024/8/30,"3,176,443.50",0.02,"3,176,443.50","132,850.00",23.91,Canada,Toronto Stock Exchange,CAD,1,CAD
CFP,CANFOR CORP,Materials,Equity,2024/8/30,"3,174,839.10",0.02,"3,174,839.10","218,202.00",14.55,Canada,Toronto Stock Exchange,CAD,1,CAD
AOI,AFRICA OIL CORP,Energy,Equity,2024/8/30,"3,068,227.86",0.02,"3,068,227.86","1,489,431.00",2.06,Canada,Toronto Stock Exchange,CAD,1,CAD
GOOS,CANADA GOOSE HOLDINGS SUB VOTING I,Consumer Discretionary,Equity,2024/8/30,"2,783,310.56",0.02,"2,783,310.56","176,606.00",15.76,Canada,Toronto Stock Exchange,CAD,1,CAD
BLDP,BALLARD POWER SYSTEMS INC,Industrials,Equity,2024/8/30,"2,447,747.19",0.02,"2,447,747.19","983,031.00",2.49,Canada,Toronto Stock Exchange,CAD,1,CAD
2299955D,CONSTELLATION SOFTWARE INC,Information Technology,Equity,2024/8/30,0.61,0,0.61,"60,915.00",0,Canada,Toronto Stock Exchange,CAD,1,CAD
RY,ROYAL BANK OF CANADA,Financials,Equity,2024/9/30,"926,165,256.80",6.93,"926,165,256.80","5,486,761.00",168.8,Canada,Toronto Stock Exchange,CAD,1,CAD
TD,TORONTO DOMINION,Financials,Equity,2024/9/30,"579,187,449.76",4.33,"579,187,449.76","6,772,538.00",85.52,Canada,Toronto Stock Exchange,CAD,1,CAD
SHOP,SHOPIFY SUBORDINATE VOTING INC CLA,Information Technology,Equity,2024/9/30,"508,547,442.70",3.8,"508,547,442.70","4,693,562.00",108.35,Canada,Toronto Stock Exchange,CAD,1,CAD
ENB,ENBRIDGE INC,Energy,Equity,2024/9/30,"463,838,861.36",3.47,"463,838,861.36","8,442,644.00",54.94,Canada,Toronto Stock Exchange,CAD,1,CAD
CP,CANADIAN PACIFIC KANSAS CITY LTD,Industrials,Equity,2024/9/30,"418,469,653.63",3.13,"418,469,653.63","3,617,789.00",115.67,Canada,Toronto Stock Exchange,CAD,1,CAD
BN,BROOKFIELD CORP CLASS A,Financials,Equity,2024/9/30,"401,024,375.95",3,"401,024,375.95","5,582,965.00",71.83,Canada,Toronto Stock Exchange,CAD,1,CAD
CNQ,CANADIAN NATURAL RESOURCES LTD,Energy,Equity,2024/9/30,"370,534,311.27",2.77,"370,534,311.27","8,250,597.00",44.91,Canada,Toronto Stock Exchange,CAD,1,CAD
BNS,BANK OF NOVA SCOTIA,Financials,Equity,2024/9/30,"351,322,749.13",2.63,"351,322,749.13","4,767,577.00",73.69,Canada,Toronto Stock Exchange,CAD,1,CAD
BMO,BANK OF MONTREAL,Financials,Equity,2024/9/30,"345,152,673.72",2.58,"345,152,673.72","2,828,193.00",122.04,Canada,Toronto Stock Exchange,CAD,1,CAD
CNR,CANADIAN NATIONAL RAILWAY,Industrials,Equity,2024/9/30,"340,162,606.26",2.54,"340,162,606.26","2,147,898.00",158.37,Canada,Toronto Stock Exchange,CAD,1,CAD
CSU,CONSTELLATION SOFTWARE INC,Information Technology,Equity,2024/9/30,"336,190,800.00",2.52,"336,190,800.00","76,407.00","4,400.00",Canada,Toronto Stock Exchange,CAD,1,CAD
CM,CANADIAN IMPERIAL BANK OF COMMERCE,Financials,Equity,2024/9/30,"303,347,553.92",2.27,"303,347,553.92","3,656,552.00",82.96,Canada,Toronto Stock Exchange,CAD,1,CAD
MFC,MANULIFE FINANCIAL CORP,Financials,Equity,2024/9/30,"275,588,913.18",2.06,"275,588,913.18","6,894,894.00",39.97,Canada,Toronto Stock Exchange,CAD,1,CAD
TRP,TC ENERGY CORP,Energy,Equity,2024/9/30,"258,620,540.22",1.93,"258,620,540.22","4,022,718.00",64.29,Canada,Toronto Stock Exchange,CAD,1,CAD
SU,SUNCOR ENERGY INC,Energy,Equity,2024/9/30,"245,910,263.04",1.84,"245,910,263.04","4,926,087.00",49.92,Canada,Toronto Stock Exchange,CAD,1,CAD
WCN,WASTE CONNECTIONS INC,Industrials,Equity,2024/9/30,"241,873,534.25",1.81,"241,873,534.25","1,000,511.00",241.75,United States,Toronto Stock Exchange,CAD,1,CAD
ATD,ALIMENTATION COUCHE TARD INC,Consumer Staples,Equity,2024/9/30,"227,428,656.70",1.7,"227,428,656.70","3,041,710.00",74.77,Canada,Toronto Stock Exchange,CAD,1,CAD
AEM,AGNICO EAGLE MINES LTD,Materials,Equity,2024/9/30,"211,562,378.50",1.58,"211,562,378.50","1,941,830.00",108.95,Canada,Toronto Stock Exchange,CAD,1,CAD
ABX,BARRICK GOLD CORP,Materials,Equity,2024/9/30,"182,811,808.20",1.37,"182,811,808.20","6,795,978.00",26.9,Canada,Toronto Stock Exchange,CAD,1,CAD
IFC,INTACT FINANCIAL CORP,Financials,Equity,2024/9/30,"179,600,469.30",1.34,"179,600,469.30","691,569.00",259.7,Canada,Toronto Stock Exchange,CAD,1,CAD
